,State,Year,Quarter,Txn_type,No_of_txn,amount
2290,Maharashtra,2022,4,Peer-to-peer payments,535142126,1622619308526.9614
2291,Maharashtra,2022,4,Recharge & bill payments,126118544,83576414221.03232
2292,Maharashtra,2022,4,Financial Services,620124,699276779.1906543
2293,Maharashtra,2022,4,Others,1228291,914951674.4842072
2294,Maharashtra,2023,1,Merchant payments,1134579287,502987953087.0
2295,Maharashtra,2023,1,Peer-to-peer payments,572326605,1752752577223.0
2296,Maharashtra,2023,1,Recharge & bill payments,139414546,104828264973.0
2297,Maharashtra,2023,1,Financial Services,667987,763120514.0
2298,Maharashtra,2023,1,Others,1280074,953990262.0
2299,Maharashtra,2023,2,Merchant payments,1289778683,567713506184.0
2300,Maharashtra,2023,2,Peer-to-peer payments,620475611,1923752701888.0
2301,Maharashtra,2023,2,Recharge & bill payments,151613474,112846643294.0
2302,Maharashtra,2023,2,Financial Services,697164,821061690.0
2303,Maharashtra,2023,2,Others,1152916,870693412.0
2304,Manipur,2018,1,Recharge & bill payments,50212,6463184.554711691
2305,Manipur,2018,1,Peer-to-peer payments,26382,115495173.55796441
2306,Manipur,2018,1,Financial Services,2660,412579.53985461866
2307,Manipur,2018,1,Merchant payments,1614,3616475.6407912206
2308,Manipur,2018,1,Others,3201,2058760.6368871084
2309,Manipur,2018,2,Recharge & bill payments,77991,11541247.784420915
2310,Manipur,2018,2,Peer-to-peer payments,60365,232157389.7914803
2311,Manipur,2018,2,Financial Services,5992,1241901.2660397931
2312,Manipur,2018,2,Merchant payments,4041,5366759.827729835
2313,Manipur,2018,2,Others,3332,2902422.6498233806
2314,Manipur,2018,3,Peer-to-peer payments,95204,357768750.1845896
2315,Manipur,2018,3,Recharge & bill payments,81323,13912990.484925149
2316,Manipur,2018,3,Merchant payments,7396,9180953.977358334
2317,Manipur,2018,3,Financial Services,2577,333081.6368315
2318,Manipur,2018,3,Others,2758,2135468.510417797
2319,Manipur,2018,4,Recharge & bill payments,113507,18898063.282383174
2320,Manipur,2018,4,Peer-to-peer payments,104872,562009595.9601889
2321,Manipur,2018,4,Merchant payments,13333,20685433.28430717
2322,Manipur,2018,4,Financial Services,1452,307325.2437723951
2323,Manipur,2018,4,Others,2946,3783141.5353601985
2324,Manipur,2019,1,Peer-to-peer payments,127067,619919870.7455351
2325,Manipur,2019,1,Recharge & bill payments,120000,22106830.369149238
2326,Manipur,2019,1,Merchant payments,15190,14580183.380707521
2327,Manipur,2019,1,Financial Services,800,174777.17283837448
2328,Manipur,2019,1,Others,2352,3116398.755848917
2329,Manipur,2019,2,Peer-to-peer payments,120153,679785849.1398683
2330,Manipur,2019,2,Recharge & bill payments,116500,23573234.273060285
2331,Manipur,2019,2,Merchant payments,18044,15996651.145700552
2332,Manipur,2019,2,Financial Services,387,91955.01538259834
2333,Manipur,2019,2,Others,2341,3342252.5754885403
2334,Manipur,2019,3,Recharge & bill payments,180057,36634657.049143404
2335,Manipur,2019,3,Peer-to-peer payments,144965,803335616.6325192
2336,Manipur,2019,3,Merchant payments,17683,20490224.443041254
2337,Manipur,2019,3,Financial Services,358,367865.7884662621
2338,Manipur,2019,3,Others,1945,2723638.649764262
2339,Manipur,2019,4,Recharge & bill payments,212136,44202546.57396081
2340,Manipur,2019,4,Peer-to-peer payments,211927,1123258478.445069
2341,Manipur,2019,4,Merchant payments,23094,30486780.446382143
2342,Manipur,2019,4,Financial Services,548,240641.7657683481
2343,Manipur,2019,4,Others,1639,2709234.857456133
2344,Manipur,2020,1,Peer-to-peer payments,451733,2458093401.740467
2345,Manipur,2020,1,Recharge & bill payments,285234,62688260.379548095
2346,Manipur,2020,1,Merchant payments,78067,74202067.0664826
2347,Manipur,2020,1,Financial Services,622,354184.4660589617
2348,Manipur,2020,1,Others,3145,3252467.2243867153
2349,Manipur,2020,2,Peer-to-peer payments,533206,2980242535.075443
2350,Manipur,2020,2,Recharge & bill payments,450830,107589094.29890464
2351,Manipur,2020,2,Merchant payments,92110,106540409.29886684
2352,Manipur,2020,2,Financial Services,1676,1457570.8004862315
2353,Manipur,2020,2,Others,5246,3106603.331810386
2354,Manipur,2020,3,Peer-to-peer payments,774786,4301284799.331292
2355,Manipur,2020,3,Recharge & bill payments,464659,113190539.14969069
2356,Manipur,2020,3,Merchant payments,170653,195132026.6311202
2357,Manipur,2020,3,Financial Services,1878,1593035.944066228
2358,Manipur,2020,3,Others,8192,4775719.8143366445
2359,Manipur,2020,4,Peer-to-peer payments,892853,5172499337.530437
2360,Manipur,2020,4,Recharge & bill payments,436450,114202616.34869762
2361,Manipur,2020,4,Merchant payments,289050,307902115.38207734
2362,Manipur,2020,4,Financial Services,1806,2448402.9142817147
2363,Manipur,2020,4,Others,7693,5172086.283260544
2364,Manipur,2021,1,Peer-to-peer payments,1117829,6402367883.667423
2365,Manipur,2021,1,Recharge & bill payments,796590,223955812.58644393
2366,Manipur,2021,1,Merchant payments,377280,433297594.1352152
2367,Manipur,2021,1,Financial Services,3398,4385333.1754908115
2368,Manipur,2021,1,Others,8438,6280890.914669826
2369,Manipur,2021,2,Peer-to-peer payments,1372821,7041837917.785187
2370,Manipur,2021,2,Recharge & bill payments,1187952,305103750.5728581
2371,Manipur,2021,2,Merchant payments,510734,531484849.4914169
2372,Manipur,2021,2,Financial Services,4165,4256098.232237183
2373,Manipur,2021,2,Others,10603,7145346.314942012
2374,Manipur,2021,3,Peer-to-peer payments,1819423,9134806594.52819
2375,Manipur,2021,3,Recharge & bill payments,1368584,367664440.53237265
2376,Manipur,2021,3,Merchant payments,735707,889317377.086526
2377,Manipur,2021,3,Financial Services,3460,5625517.975461649
2378,Manipur,2021,3,Others,14222,9447098.78230339
2379,Manipur,2021,4,Peer-to-peer payments,2199970,10998828287.529043
2380,Manipur,2021,4,Recharge & bill payments,1451488,412791673.8037664
2381,Manipur,2021,4,Merchant payments,1013985,1229517397.4561875
2382,Manipur,2021,4,Financial Services,4671,5941100.580610943
2383,Manipur,2021,4,Others,17325,11393578.842227157
2384,Manipur,2022,1,Peer-to-peer payments,2517626,12169368063.4095
2385,Manipur,2022,1,Recharge & bill payments,1528476,469035958.34841275
2386,Manipur,2022,1,Merchant payments,1247205,1489604137.2090888
2387,Manipur,2022,1,Financial Services,4878,6057615.527015026
2388,Manipur,2022,1,Others,15494,10435303.87979853
2389,Manipur,2022,2,Peer-to-peer payments,2843426,12704512238.809605
2390,Manipur,2022,2,Merchant payments,1709547,1757831052.0706987
2391,Manipur,2022,2,Recharge & bill payments,1533778,448637966.718931
2392,Manipur,2022,2,Financial Services,4069,4753628.558008127
2393,Manipur,2022,2,Others,14812,7175748.992065379
2394,Manipur,2022,3,Peer-to-peer payments,3127266,12927705072.13747
2395,Manipur,2022,3,Merchant payments,1829741,2010460357.0881667
2396,Manipur,2022,3,Recharge & bill payments,1379911,432182393.84038734
2397,Manipur,2022,3,Financial Services,4524,4671353.405444902
2398,Manipur,2022,3,Others,11300,6411090.828254536
2399,Manipur,2022,4,Peer-to-peer payments,3259645,13133729481.472115
2400,Manipur,2022,4,Merchant payments,1828984,2074698993.4220653
2401,Manipur,2022,4,Recharge & bill payments,1325391,406031254.0798015
2402,Manipur,2022,4,Financial Services,4691,5754919.963910458
2403,Manipur,2022,4,Others,9959,5742049.403589871
2404,Manipur,2023,1,Peer-to-peer payments,1703742,7281781083.0
2405,Manipur,2023,1,Merchant payments,933135,1083073192.0
2406,Manipur,2023,1,Recharge & bill payments,613398,214427498.0
2407,Manipur,2023,1,Financial Services,3529,3178295.0
2408,Manipur,2023,1,Others,4579,3104024.0
2409,Manipur,2023,2,Peer-to-peer payments,812842,3763543566.0
2410,Manipur,2023,2,Merchant payments,499534,569980400.0
2411,Manipur,2023,2,Recharge & bill payments,290239,127777535.0
2412,Manipur,2023,2,Financial Services,1849,1430976.0
2413,Manipur,2023,2,Others,1807,1144176.0
2414,Meghalaya,2018,1,Recharge & bill payments,31857,6028476.149090356
2415,Meghalaya,2018,1,Peer-to-peer payments,13274,55943496.515886314
2416,Meghalaya,2018,1,Merchant payments,1605,2395888.4397623385
2417,Meghalaya,2018,1,Financial Services,532,144318.2545571151
2418,Meghalaya,2018,1,Others,2303,1738080.43060439
2419,Meghalaya,2018,2,Recharge & bill payments,42625,9657896.164724296
2420,Meghalaya,2018,2,Peer-to-peer payments,19894,101140464.66239843
2421,Meghalaya,2018,2,Merchant payments,2929,3663446.436220131
2422,Meghalaya,2018,2,Financial Services,592,580648.3434132106
2423,Meghalaya,2018,2,Others,1817,1962212.2350756058
2424,Meghalaya,2018,3,Recharge & bill payments,60625,14231601.453371253
2425,Meghalaya,2018,3,Peer-to-peer payments,40832,187460582.05754715
2426,Meghalaya,2018,3,Merchant payments,5802,5458930.689379572
2427,Meghalaya,2018,3,Financial Services,748,552674.5783359876
2428,Meghalaya,2018,3,Others,2283,2149872.755760235
2429,Meghalaya,2018,4,Recharge & bill payments,82962,18100891.637344178
2430,Meghalaya,2018,4,Peer-to-peer payments,58952,301941442.7059927
2431,Meghalaya,2018,4,Merchant payments,15768,14434314.193342488
2432,Meghalaya,2018,4,Financial Services,763,190875.18848979956
2433,Meghalaya,2018,4,Others,2687,2918155.2795046642
2434,Meghalaya,2019,1,Recharge & bill payments,98817,23006751.795504905
2435,Meghalaya,2019,1,Peer-to-peer payments,90694,358932132.1046898
2436,Meghalaya,2019,1,Merchant payments,16073,14297275.230527855
2437,Meghalaya,2019,1,Financial Services,659,62335.064750311045
2438,Meghalaya,2019,1,Others,2498,2738667.957962149
2439,Meghalaya,2019,2,Recharge & bill payments,108812,27248605.429233357
2440,Meghalaya,2019,2,Peer-to-peer payments,97407,446537199.17356837
2441,Meghalaya,2019,2,Merchant payments,22588,15600927.006629137
2442,Meghalaya,2019,2,Financial Services,460,106800.75308155928
2443,Meghalaya,2019,2,Others,3019,3437756.744766518
2444,Meghalaya,2019,3,Recharge & bill payments,155949,38916251.42165714
2445,Meghalaya,2019,3,Peer-to-peer payments,116168,546221812.6889315
2446,Meghalaya,2019,3,Merchant payments,31201,23461321.889810227
2447,Meghalaya,2019,3,Financial Services,421,584192.9488108774
2448,Meghalaya,2019,3,Others,2811,3035023.204323471
2449,Meghalaya,2019,4,Recharge & bill payments,175084,43611775.02621875
2450,Meghalaya,2019,4,Peer-to-peer payments,163734,670870023.4297696
2451,Meghalaya,2019,4,Merchant payments,24430,25344714.50557894
2452,Meghalaya,2019,4,Financial Services,382,124511.63613216748
2453,Meghalaya,2019,4,Others,2351,2485447.192519395
2454,Meghalaya,2020,1,Recharge & bill payments,226214,59666071.21530793
2455,Meghalaya,2020,1,Peer-to-peer payments,216022,1013733312.3935763
2456,Meghalaya,2020,1,Merchant payments,57245,44125206.34755945
2457,Meghalaya,2020,1,Financial Services,473,402779.89033132966
2458,Meghalaya,2020,1,Others,2329,2207471.061039081
2459,Meghalaya,2020,2,Recharge & bill payments,382662,100570200.25271696
2460,Meghalaya,2020,2,Peer-to-peer payments,202270,998750895.9111593
2461,Meghalaya,2020,2,Merchant payments,46014,48980521.41595118
2462,Meghalaya,2020,2,Financial Services,1186,2944583.114737345
2463,Meghalaya,2020,2,Others,3263,2488953.643832149
2464,Meghalaya,2020,3,Recharge & bill payments,342484,97662913.13408674
2465,Meghalaya,2020,3,Peer-to-peer payments,194448,1065012681.7126106
2466,Meghalaya,2020,3,Merchant payments,55595,67511647.1349487
2467,Meghalaya,2020,3,Financial Services,1587,4049966.8133478058
2468,Meghalaya,2020,3,Others,3465,2821792.5880408054
2469,Meghalaya,2020,4,Recharge & bill payments,350006,102794647.7641504
2470,Meghalaya,2020,4,Peer-to-peer payments,286252,1579858348.0670543
2471,Meghalaya,2020,4,Merchant payments,111471,115136797.58942303
2472,Meghalaya,2020,4,Financial Services,1809,2774557.112070617
2473,Meghalaya,2020,4,Others,4470,3678221.666272167
2474,Meghalaya,2021,1,Peer-to-peer payments,326993,1794745857.3188953
2475,Meghalaya,2021,1,Recharge & bill payments,306634,106098525.65614726
2476,Meghalaya,2021,1,Merchant payments,108805,147747773.01896822
2477,Meghalaya,2021,1,Financial Services,1777,3981898.0457751974
2478,Meghalaya,2021,1,Others,3437,2941223.950049905
2479,Meghalaya,2021,2,Recharge & bill payments,389959,129031455.7077258
2480,Meghalaya,2021,2,Peer-to-peer payments,366411,1885041503.7970467
2481,Meghalaya,2021,2,Merchant payments,147406,173894963.00439677
2482,Meghalaya,2021,2,Financial Services,1766,2306496.854595862
2483,Meghalaya,2021,2,Others,4052,3342835.5268340455
2484,Meghalaya,2021,3,Peer-to-peer payments,473274,2348008593.21644
2485,Meghalaya,2021,3,Recharge & bill payments,418429,144363692.75220004
2486,Meghalaya,2021,3,Merchant payments,199427,270311210.8907223
2487,Meghalaya,2021,3,Financial Services,1556,2379067.1150075165
2488,Meghalaya,2021,3,Others,5045,3937887.553600684
2489,Meghalaya,2021,4,Peer-to-peer payments,669693,3233210261.728197
2490,Meghalaya,2021,4,Recharge & bill payments,447310,165277548.45940137
2491,Meghalaya,2021,4,Merchant payments,314445,442464385.0377933
2492,Meghalaya,2021,4,Financial Services,1989,2464327.9242311358
2493,Meghalaya,2021,4,Others,6756,5348877.036531466
2494,Meghalaya,2022,1,Peer-to-peer payments,801009,3899172008.7001157
2495,Meghalaya,2022,1,Recharge & bill payments,459530,192026788.60457045
2496,Meghalaya,2022,1,Merchant payments,405859,563004043.9315958
2497,Meghalaya,2022,1,Financial Services,2134,3019251.8598936894
2498,Meghalaya,2022,1,Others,6218,5116238.235718384
2499,Meghalaya,2022,2,Peer-to-peer payments,977816,4359000096.157877
2500,Meghalaya,2022,2,Merchant payments,591364,714995836.5962032
2501,Meghalaya,2022,2,Recharge & bill payments,467745,200896879.69103926
2502,Meghalaya,2022,2,Financial Services,1880,2406087.095158501
2503,Meghalaya,2022,2,Others,5844,4192522.344518611
2504,Meghalaya,2022,3,Peer-to-peer payments,2050942,7796315453.507147
2505,Meghalaya,2022,3,Merchant payments,1486098,1468318733.1353962
2506,Meghalaya,2022,3,Recharge & bill payments,810017,330230375.9276109
2507,Meghalaya,2022,3,Financial Services,3504,3106775.3857113793
2508,Meghalaya,2022,3,Others,8604,5329459.165683068
2509,Meghalaya,2022,4,Peer-to-peer payments,1901671,7328913724.3339405
2510,Meghalaya,2022,4,Merchant payments,1334431,1381013596.832624
2511,Meghalaya,2022,4,Recharge & bill payments,685678,278377945.43169147
2512,Meghalaya,2022,4,Financial Services,3544,3564357.119764914
2513,Meghalaya,2022,4,Others,7124,4671532.630633753
2514,Meghalaya,2023,1,Peer-to-peer payments,2111009,8309060918.0
2515,Meghalaya,2023,1,Merchant payments,1232691,1407372935.0
2516,Meghalaya,2023,1,Recharge & bill payments,810151,358800191.0
2517,Meghalaya,2023,1,Financial Services,3991,4692287.0
2518,Meghalaya,2023,1,Others,6863,4914284.0
2519,Meghalaya,2023,2,Peer-to-peer payments,2509275,8997569260.0
2520,Meghalaya,2023,2,Merchant payments,1701913,1698962028.0
2521,Meghalaya,2023,2,Recharge & bill payments,855108,378639410.0
2522,Meghalaya,2023,2,Financial Services,4075,4633858.0
2523,Meghalaya,2023,2,Others,6841,4701930.0
2524,Mizoram,2018,1,Recharge & bill payments,10155,2199565.258913744
2525,Mizoram,2018,1,Peer-to-peer payments,6845,41186717.278001666
2526,Mizoram,2018,1,Merchant payments,616,1066002.1670622267
2527,Mizoram,2018,1,Financial Services,260,65022.49896840689
2528,Mizoram,2018,1,Others,685,709912.772844791
2529,Mizoram,2018,2,Recharge & bill payments,13550,3107406.501616686
2530,Mizoram,2018,2,Peer-to-peer payments,11427,77040044.25291511
2531,Mizoram,2018,2,Merchant payments,1310,2368711.975892641
2532,Mizoram,2018,2,Financial Services,167,60939.77304627103
2533,Mizoram,2018,2,Others,597,931303.0542636234
2534,Mizoram,2018,3,Peer-to-peer payments,18564,108783543.9098094
2535,Mizoram,2018,3,Recharge & bill payments,17610,4050433.5962071815
2536,Mizoram,2018,3,Merchant payments,2310,2952533.8004545765
2537,Mizoram,2018,3,Financial Services,240,43891.23943201654
2538,Mizoram,2018,3,Others,592,770335.5794872268
2539,Mizoram,2018,4,Peer-to-peer payments,26212,177049162.13058332
2540,Mizoram,2018,4,Recharge & bill payments,24533,5523702.976434887
2541,Mizoram,2018,4,Merchant payments,3699,6911586.608122997
2542,Mizoram,2018,4,Financial Services,145,35654.18337878893
2543,Mizoram,2018,4,Others,653,906746.6310095722
2544,Mizoram,2019,1,Peer-to-peer payments,35126,204183867.4116538
2545,Mizoram,2019,1,Recharge & bill payments,30327,6760113.704148788
2546,Mizoram,2019,1,Merchant payments,3984,6470456.031897823
2547,Mizoram,2019,1,Financial Services,133,33512.39606736117
2548,Mizoram,2019,1,Others,736,712945.8536347556
2549,Mizoram,2019,2,Peer-to-peer payments,37364,233471780.00357005
2550,Mizoram,2019,2,Recharge & bill payments,31903,7823562.397702506
2551,Mizoram,2019,2,Merchant payments,5646,5889316.861228463
2552,Mizoram,2019,2,Financial Services,80,14455.380988399309
2553,Mizoram,2019,2,Others,678,817593.4915248882
2554,Mizoram,2019,3,Recharge & bill payments,49073,12966806.696277115
2555,Mizoram,2019,3,Peer-to-peer payments,42645,257538220.22775066
2556,Mizoram,2019,3,Merchant payments,5560,7397529.021326996
2557,Mizoram,2019,3,Financial Services,94,72985.31151294889
2558,Mizoram,2019,3,Others,722,818358.6944744462
2559,Mizoram,2019,4,Recharge & bill payments,60511,16857122.3073061
2560,Mizoram,2019,4,Peer-to-peer payments,57109,341664291.4936854
2561,Mizoram,2019,4,Merchant payments,6939,9451111.139352825
2562,Mizoram,2019,4,Financial Services,100,20966.3333050078
2563,Mizoram,2019,4,Others,580,695859.360839114
2564,Mizoram,2020,1,Recharge & bill payments,85067,24356294.58523286
2565,Mizoram,2020,1,Peer-to-peer payments,57916,356260523.23262954
2566,Mizoram,2020,1,Merchant payments,9961,10404414.592504771
